timestamp,CPU,Memory,GPU_Util,GPU_Mem,GPU_Mem_Free,Power
2023-04-19 22:03:40,90.1,50.8,0,704,5263,8.30
2023-04-19 22:03:41,90.2,50.8,0,704,5263,8.16
2023-04-19 22:03:42,90.3,50.8,0,704,5263,8.35
2023-04-19 22:03:43,90.5,50.8,0,704,5263,8.24
2023-04-19 22:03:44,90.6,50.8,0,704,5263,8.31
2023-04-19 22:03:45,90.7,50.8,0,704,5263,8.30
2023-04-19 22:03:46,90.9,50.8,0,704,5263,8.23
2023-04-19 22:03:47,90.5,50.8,0,704,5263,8.84
2023-04-19 22:03:48,90.6,50.8,2,704,5263,8.14
2023-04-19 22:03:49,90.8,50.8,0,704,5263,8.23
2023-04-19 22:03:50,90.9,50.8,0,704,5263,8.15
2023-04-19 22:03:51,91.0,50.8,0,704,5263,8.22
2023-04-19 22:03:52,91.1,50.8,0,704,5263,8.22
2023-04-19 22:03:53,91.2,50.8,0,704,5263,8.36
2023-04-19 22:03:54,91.4,50.8,0,704,5263,8.22
2023-04-19 22:03:55,91.5,50.8,0,704,5263,8.16
2023-04-19 22:03:56,91.6,50.8,0,704,5263,8.25
2023-04-19 22:03:57,91.7,50.8,0,704,5263,8.12
2023-04-19 22:03:58,90.6,50.8,0,704,5263,8.01
2023-04-19 22:03:59,90.7,50.9,1,704,5263,8.18
2023-04-19 22:04:01,90.8,50.9,0,704,5263,8.30
2023-04-19 22:04:02,90.9,50.9,0,704,5263,8.35
2023-04-19 22:04:03,91.0,50.9,0,704,5263,8.39
2023-04-19 22:04:04,91.1,50.9,0,704,5263,8.15
2023-04-19 22:04:05,91.2,50.9,0,704,5263,8.23
2023-04-19 22:04:06,91.4,50.9,0,704,5263,8.14
2023-04-19 22:04:07,91.5,50.9,0,704,5263,8.29
2023-04-19 22:04:08,91.6,50.9,0,704,5263,8.19
2023-04-19 22:04:09,91.7,50.9,0,704,5263,8.17
2023-04-19 22:04:10,91.4,50.9,0,704,5263,8.68
2023-04-19 22:04:11,91.5,50.9,1,704,5263,8.24
2023-04-19 22:04:12,91.6,50.9,0,704,5263,8.28
2023-04-19 22:04:13,91.7,50.9,0,704,5263,8.16
2023-04-19 22:04:14,91.8,50.9,0,704,5263,8.20
2023-04-19 22:04:15,91.9,50.9,0,704,5263,8.31
2023-04-19 22:04:16,92.0,50.9,0,704,5263,8.25
2023-04-19 22:04:17,92.1,50.9,0,704,5263,8.28
2023-04-19 22:04:18,92.1,50.9,0,704,5263,8.14
2023-04-19 22:04:19,92.2,50.9,0,704,5263,8.13
2023-04-19 22:04:20,92.3,50.9,0,704,5263,8.19
2023-04-19 22:04:21,92.4,50.9,0,704,5263,8.18
2023-04-19 22:04:22,92.2,51.2,1,704,5263,8.27
2023-04-19 22:04:23,92.3,51.2,1,704,5263,8.24
2023-04-19 22:04:24,92.4,51.2,0,704,5263,8.14
2023-04-19 22:04:25,92.4,51.2,0,704,5263,8.15
2023-04-19 22:04:26,92.5,51.2,0,704,5263,8.26
2023-04-19 22:04:27,92.6,51.2,0,704,5263,8.26
2023-04-19 22:04:28,92.7,51.2,0,704,5263,8.31
2023-04-19 22:04:29,92.8,51.2,0,704,5263,8.38
2023-04-19 22:04:30,92.8,51.2,0,704,5263,8.36
2023-04-19 22:04:31,92.2,51.2,0,704,5263,8.36
2023-04-19 22:04:32,92.3,51.2,0,704,5263,8.38
2023-04-19 22:04:33,92.4,51.2,0,704,5263,8.24
2023-04-19 22:04:35,92.2,51.2,1,704,5263,8.30
2023-04-19 22:04:36,92.3,51.2,1,704,5263,8.30
2023-04-19 22:04:37,92.3,51.2,0,704,5263,8.35
2023-04-19 22:04:38,92.4,51.2,0,704,5263,8.42
2023-04-19 22:04:39,92.5,51.2,0,704,5263,8.19
2023-04-19 22:04:40,92.6,51.2,0,704,5263,8.32
2023-04-19 22:04:41,92.6,51.2,0,704,5263,8.29
2023-04-19 22:04:42,92.7,51.2,0,704,5263,8.25
2023-04-19 22:04:43,92.8,51.2,0,704,5263,8.32
2023-04-19 22:04:44,92.8,51.2,0,704,5263,8.33
2023-04-19 22:04:45,92.9,51.2,0,704,5263,8.27
2023-04-19 22:04:46,93.1,51.2,0,704,5263,8.19
2023-04-19 22:04:47,93.0,51.4,0,704,5263,8.21
2023-04-19 22:04:48,93.1,51.4,1,704,5263,8.19
2023-04-19 22:04:49,93.1,51.4,0,704,5263,8.23
2023-04-19 22:04:50,93.2,51.4,0,704,5263,8.29
2023-04-19 22:04:51,92.7,51.4,0,704,5263,8.28
2023-04-19 22:04:53,92.8,51.4,0,704,5263,8.41
2023-04-19 22:04:54,92.9,51.4,0,704,5263,8.35
2023-04-19 22:04:55,92.9,51.4,0,704,5263,8.38
2023-04-19 22:04:56,93.0,51.4,0,704,5263,8.41
2023-04-19 22:04:57,93.0,51.4,0,704,5263,8.45
2023-04-19 22:04:58,93.1,51.4,0,704,5263,8.41
2023-04-19 22:04:59,93.1,51.4,0,704,5263,8.24
2023-04-19 22:05:00,92.9,51.7,2,704,5263,8.30
2023-04-19 22:05:01,93.0,51.7,0,704,5263,8.18
2023-04-19 22:05:02,93.0,51.7,0,704,5263,8.15
2023-04-19 22:05:03,93.1,51.7,0,704,5263,8.25
2023-04-19 22:05:04,93.1,51.7,0,704,5263,8.30
2023-04-19 22:05:05,93.2,51.7,0,704,5263,8.32
2023-04-19 22:05:06,93.3,51.7,0,704,5263,8.24
2023-04-19 22:05:07,93.3,51.7,0,704,5263,8.20
2023-04-19 22:05:08,93.4,51.7,0,704,5263,8.20
2023-04-19 22:05:09,93.4,51.7,0,704,5263,8.20
2023-04-19 22:05:10,93.5,51.7,0,704,5263,8.14
2023-04-19 22:05:11,93.5,51.7,0,704,5263,8.25
2023-04-19 22:05:12,93.4,51.7,0,704,5263,8.10
2023-04-19 22:05:13,93.4,51.7,2,704,5263,8.25
2023-04-19 22:05:14,93.5,51.7,0,704,5263,8.28
2023-04-19 22:05:15,93.5,51.7,0,704,5263,8.19
2023-04-19 22:05:16,93.6,51.7,0,704,5263,8.31
2023-04-19 22:05:17,93.6,51.7,0,704,5263,8.18
2023-04-19 22:05:18,93.7,51.7,0,704,5263,8.22
2023-04-19 22:05:19,93.7,51.7,0,704,5263,8.28
2023-04-19 22:05:20,93.8,51.7,0,704,5263,8.28
2023-04-19 22:05:21,93.8,51.7,0,704,5263,8.31
2023-04-19 22:05:22,93.9,51.7,0,704,5263,8.35
2023-04-19 22:05:23,93.9,51.7,0,704,5263,8.28
2023-04-19 22:05:24,93.3,51.7,0,704,5263,8.21
2023-04-19 22:05:25,93.3,51.7,1,704,5263,8.31
2023-04-19 22:05:26,93.4,51.7,0,704,5263,8.40
2023-04-19 22:05:28,93.4,51.7,0,704,5263,8.33
2023-04-19 22:05:29,93.5,51.7,0,704,5263,8.29
2023-04-19 22:05:30,93.5,51.7,0,704,5263,8.30
2023-04-19 22:05:31,93.6,51.7,0,704,5263,8.37
2023-04-19 22:05:32,93.6,51.7,0,704,5263,8.31
2023-04-19 22:05:33,93.7,51.7,0,704,5263,8.26
2023-04-19 22:05:34,93.7,51.7,0,704,5263,8.31
2023-04-19 22:05:35,93.8,51.7,0,704,5263,8.24
2023-04-19 22:05:36,93.8,51.7,0,704,5263,8.27
2023-04-19 22:05:37,93.7,51.7,0,704,5263,8.14
2023-04-19 22:05:38,93.7,51.9,1,704,5263,8.15
2023-04-19 22:05:39,93.7,51.9,0,704,5263,8.16
2023-04-19 22:05:40,93.8,51.9,0,704,5263,8.09
2023-04-19 22:05:41,93.8,51.9,0,704,5263,8.43
2023-04-19 22:05:42,93.8,51.9,0,704,5263,8.37
2023-04-19 22:05:43,93.9,51.9,0,704,5263,8.32
2023-04-19 22:05:44,93.9,51.9,0,704,5263,8.43
2023-04-19 22:05:45,94.0,51.9,0,704,5263,8.33
2023-04-19 22:05:46,94.0,51.9,0,704,5263,8.31
2023-04-19 22:05:47,94.1,51.9,0,704,5263,8.42
2023-04-19 22:05:48,94.1,51.9,0,704,5263,8.45
2023-04-19 22:05:49,94.1,51.9,0,704,5263,8.42
2023-04-19 22:05:50,94.1,51.9,0,704,5263,8.13
2023-04-19 22:05:51,94.0,52.1,0,704,5263,8.37
2023-04-19 22:05:52,94.0,52.1,1,704,5263,8.31
2023-04-19 22:05:53,94.1,52.1,0,704,5263,8.30
2023-04-19 22:05:54,94.1,52.1,0,704,5263,8.35
2023-04-19 22:05:55,94.2,52.1,0,704,5263,8.21
2023-04-19 22:05:56,94.2,52.1,0,704,5263,8.42
2023-04-19 22:05:57,93.8,52.1,0,704,5263,8.41
